timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
219651055,1,0,0,0,0
219855130,1,0,0,0,0
220058208,1,0,0,0,0
220261496,1,0,0,0,0
220464646,1,0,0,0,0
220664699,1,0,0,0,0
220867869,1,0,0,0,0
221071060,1,0,0,0,0
221271052,1,0,0,0,0
221474310,1,0,0,0,0
221677423,1,0,0,0,0
221881409,1,0,0,0,0
222084636,1,0,0,0,0
222287834,1,0,0,0,0
222491837,1,0,0,0,0
222691042,1,0,0,0,0
222894250,1,0,0,0,0
223097466,1,0,0,0,0
223297423,1,0,0,0,0
223500663,1,0,0,0,0
223703850,1,0,0,0,0
223907836,1,0,0,0,0
224111056,1,0,0,0,0
224314238,1,0,0,0,0
224514252,1,0,0,0,0
224717449,1,0,0,0,0
224917443,1,0,0,0,0
225120642,1,0,0,0,0
225323832,1,0,0,0,0
225523109,1,0,0,0,0
225727067,1,0,0,0,0
225930213,1,0,0,0,0
226133416,1,0,0,0,0
226337442,1,0,0,0,0
226540636,1,0,0,0,0
226743814,1,0,0,0,0
226943844,1,0,0,0,0
227147031,1,0,0,0,0
227350264,1,0,0,0,0
227553409,1,0,0,0,0
227753454,1,0,0,0,0
227956630,1,0,0,0,0
228159815,1,0,0,0,0
228363838,1,0,0,0,0
228567095,1,0,0,0,0
228769474,1,0,0,0,0
228970259,1,0,0,0,0
229173423,1,0,0,0,0
229376637,1,0,0,0,0
229576624,1,0,0,0,0
229779848,1,0,0,0,0
229983012,1,0,0,0,0
230187105,1,0,0,0,0
230390235,1,0,0,0,0
231599032,1,0,0,0,0
231802275,1,0,0,0,0
232005427,1,0,0,0,0
232205456,1,0,0,0,0
232408659,1,0,0,0,0
232611059,1,0,0,0,0
232815811,1,0,0,0,0
233019036,1,0,0,0,0
233222252,1,0,0,0,0
233422259,1,0,0,0,0
233625451,1,0,0,0,0
233828671,1,0,0,0,0
234028611,1,0,0,0,0
234231884,1,0,0,0,0
234436651,1,0,0,0,0
234639055,1,0,0,0,0
234842212,1,0,0,0,0
235045481,1,0,0,0,0
235245429,1,0,0,0,0
235448694,1,0,0,0,0
235651839,1,0,0,0,0
235855122,1,0,0,0,0
236055066,1,0,0,0,0
236258282,1,0,0,0,0
236462222,1,0,0,0,0
236665411,1,0,0,0,0
236868648,1,0,0,0,0
237071832,1,0,0,0,0
237271811,1,0,0,0,0
237475044,1,0,0,0,0
237678277,1,0,0,0,0
237878340,1,0,0,0,0
238081443,1,0,0,0,0
238280634,1,0,0,0,0
238484649,1,0,0,0,0
238687862,1,0,0,0,0
238891023,1,0,0,0,0
239095023,1,0,0,0,0
239298254,1,0,0,0,0
239501453,1,0,0,0,0
239705465,1,0,0,0,0
239904657,1,0,0,0,0
240107819,1,0,0,0,0
240307857,1,0,0,0,0
240511055,1,0,0,0,0
240714251,1,0,0,0,0
240917421,1,0,0,0,0
241121416,1,0,0,0,0
241324680,1,0,0,0,0
241524612,1,0,0,0,0
241727851,1,0,0,0,0
241927021,1,0,0,0,0
242129489,1,0,0,0,0
242330329,1,0,0,0,0
242529501,1,0,0,0,0
242732666,1,0,0,0,0
242932643,1,0,0,0,0
243135840,1,0,0,0,0
243339037,1,0,0,0,0
243543072,1,0,0,0,0
243746257,1,0,0,0,0
243949541,1,0,0,0,0
244153409,1,0,0,0,0
244356618,1,0,0,0,0
244559828,1,0,0,0,0
244759807,1,0,0,0,0
245573418,1,0,0,0,0
245776612,1,0,0,0,0
245979814,1,0,0,0,0
246183898,1,0,0,0,0
246383044,1,0,0,0,0
246586284,1,0,0,0,0
246789514,1,0,0,0,0
246989534,1,0,0,0,0
247192651,1,0,0,0,0
247395844,1,0,0,0,0
247599811,1,0,0,0,0
247803050,1,0,0,0,0
248006247,1,0,0,0,0
248206255,1,0,0,0,0
248409583,1,0,0,0,0
248609494,1,0,0,0,0
248812612,1,0,0,0,0
249015877,1,0,0,0,0
249219064,1,0,0,0,0
249423063,1,0,0,0,0
249626208,1,0,0,0,0
249829530,1,0,0,0,0
250033440,1,0,0,0,0
250236618,1,0,0,0,0
250439829,1,0,0,0,0
250639817,1,0,0,0,0
250843018,1,0,0,0,0
251046211,1,0,0,0,0
251249491,1,0,0,0,0
251453426,1,0,0,0,0
251656625,1,0,0,0,0
251856653,1,0,0,0,0
252059850,1,0,0,0,0
252263024,1,0,0,0,0
252466245,1,0,0,0,0
252666221,1,0,0,0,0
252869488,1,0,0,0,0
253073437,1,0,0,0,0
253276677,1,0,0,0,0
253479806,1,0,0,0,0
253683054,1,0,0,0,0
253887032,1,0,0,0,0
254090321,1,0,0,0,0
254289474,1,0,0,0,0
254492637,1,0,0,0,0
254692606,1,0,0,0,0
254895838,1,0,0,0,0
255098318,1,0,0,0,0
255299028,1,0,0,0,0
255502264,1,0,0,0,0
255705469,1,0,0,0,0
255909498,1,0,0,0,0
256112668,1,0,0,0,0
256315805,1,0,0,0,0
256515852,1,0,0,0,0
256719022,1,0,0,0,0
256922284,1,0,0,0,0
257126256,1,0,0,0,0
257329469,1,0,0,0,0
257532609,1,0,0,0,0
257736658,1,0,0,0,0
257939880,1,0,0,0,0
258143041,1,0,0,0,0
258343079,1,0,0,0,0
258546215,1,0,0,0,0
258749501,1,0,0,0,0
258952678,1,0,0,0,0
259156690,1,0,0,0,0
259359848,1,0,0,0,0
259563054,1,0,0,0,0
259763059,1,0,0,0,0
259966286,1,0,0,0,0
260169468,1,0,0,0,0
260369545,1,0,0,0,0
260572669,1,0,0,0,0
260979815,1,0,0,0,0
261183110,1,0,0,0,0
261386220,1,0,0,0,0
261590215,1,0,0,0,0
261793408,1,0,0,0,0
261996659,1,0,0,0,0
262196611,1,0,0,0,0
262399817,1,0,0,0,0
262603066,1,0,0,0,0
262806268,1,0,0,0,0
263010248,1,0,0,0,0
264023059,1,0,0,0,0
264227071,1,0,0,0,0
264430214,1,0,0,0,0
264633449,1,0,0,0,0
264837440,1,0,0,0,0
265040624,1,0,0,0,0
265243827,1,0,0,0,0
265443811,1,0,0,0,0
265647043,1,0,0,0,0
265850502,1,1,1,0,0
266049689,1,1,1,0,0
266253862,0,0,0,0,0
266457192,0,0,0,0,0
266660350,0,0,0,0,0
266864229,0,0,0,0,0
267067543,0,0,0,0,0
267269945,0,0,0,0,0
267470217,1,1,0,0,0
267673422,1,1,0,0,0
267873443,1,1,0,0,0
268076667,1,1,0,0,0
268279821,1,1,0,0,0
268483015,1,1,0,0,0
268687045,1,1,0,0,0
268890224,1,1,0,0,0
269093413,1,1,0,0,0
269297492,1,1,0,0,0
269500671,1,1,0,0,0
269703883,1,1,0,0,0
269903025,1,1,0,0,0
270107096,1,1,0,0,0
270310235,1,1,0,0,0
270514262,1,1,0,0,0
270717417,1,1,0,0,0
270920657,1,1,0,0,0
271123822,1,1,0,0,0
271327823,1,1,0,0,0
271527063,1,0,0,0,0
271729504,1,0,0,0,0
271930247,1,0,0,0,0
272133433,1,0,0,0,0
272336632,1,0,0,0,0
272539873,1,0,0,0,0
272743857,1,0,0,0,0
272947023,1,0,0,0,0
273147061,1,0,0,0,0
273350252,1,0,0,0,0
273553422,1,0,0,0,0
273756622,1,0,0,0,0
273956664,1,0,0,0,0
274159810,1,0,0,0,0
274363052,1,0,0,0,0
274567065,1,0,0,0,0
274770254,1,0,0,0,0
274973412,1,0,0,0,0
275177447,1,0,0,0,0
275380635,1,0,0,0,0
275583884,1,0,0,0,0
275783808,1,0,0,0,0
275987109,1,0,0,0,0
276190263,1,0,0,0,0
276394244,1,0,0,0,0
276597405,1,0,0,0,0
276800611,1,0,0,0,0
277003851,1,0,0,0,0
277203812,1,0,0,0,0
277407059,1,0,0,0,0
277607016,1,0,0,0,0
277810212,1,0,0,0,0
278013498,1,0,0,0,0
278217467,1,0,0,0,0
278420614,1,0,0,0,0
278623810,1,0,0,0,0
278824621,1,0,0,0,0
279027027,1,0,0,0,0
279226262,1,0,0,0,0
279429465,1,0,0,0,0
279629517,1,0,0,0,0
279832616,1,0,0,0,0
280035844,1,0,0,0,0
280235817,1,0,0,0,0
280439071,1,0,0,0,0
280642211,1,0,0,0,0
280845489,1,0,0,0,0
281049489,1,0,0,0,0
281252619,1,0,0,0,0
281452640,1,0,0,0,0
281655805,1,0,0,0,0
281859026,1,0,0,0,0
282062282,1,0,0,0,0
282262210,1,0,0,0,0
282465434,1,0,0,0,0
282668633,1,0,0,0,0
282872643,1,0,0,0,0
283479023,1,0,0,0,0
283682209,1,0,0,0,0
283885412,1,0,0,0,0
284085416,1,0,0,0,0
284288611,1,0,0,0,0
284491831,1,0,0,0,0
284695096,1,0,0,0,0
284899020,1,0,0,0,0
285102229,1,0,0,0,0
286115850,1,0,0,0,0
286319070,1,0,0,0,0
286522211,1,0,0,0,0
286726208,1,0,0,0,0
286929503,1,0,0,0,0
287132612,1,0,0,0,0
287336638,1,0,0,0,0
287539822,1,0,0,0,0
287739029,1,0,0,0,0
287942301,1,0,0,0,0
288142257,1,0,0,0,0
288345504,1,0,0,0,0
288549482,1,0,0,0,0
288752642,1,0,0,0,0
288955845,1,0,0,0,0
289159020,1,0,0,0,0
289363064,1,0,0,0,0
289566286,1,0,0,0,0
289765414,1,0,0,0,0
289969489,1,0,0,0,0
290172676,1,0,0,0,0
290375844,1,0,0,0,0
290579051,1,0,0,0,0
290783015,1,0,0,0,0
290986255,1,0,0,0,0
291189501,1,0,0,0,0
291393408,1,0,0,0,0
291592651,1,0,0,0,0
291796632,1,0,0,0,0
291999818,1,0,0,0,0
292203013,1,0,0,0,0
292406210,1,0,0,0,0
292610253,1,0,0,0,0
292813469,1,0,0,0,0
293016620,1,0,0,0,0
293216650,1,0,0,0,0
293419809,1,0,0,0,0
293619860,1,0,0,0,0
293823033,1,0,0,0,0
294026224,1,0,0,0,0
294229468,1,0,0,0,0
294433476,1,0,0,0,0
294636611,1,0,0,0,0
294839842,1,0,0,0,0
295043019,1,0,0,0,0
295243077,1,0,0,0,0
295446258,1,0,0,0,0
295645438,1,0,0,0,0
295849492,1,0,0,0,0
296052645,1,0,0,0,0
296255860,1,0,0,0,0
296459888,1,0,0,0,0
296663027,1,0,0,0,0
296866255,1,0,0,0,0
297069491,1,0,0,0,0
297269571,1,0,0,0,0
297472629,1,0,0,0,0
