timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
57270036,0,0,0,0,0
57473224,0,0,0,0,0
57676591,0,0,0,0,0
57880445,0,0,0,0,0
58083659,0,0,0,0,0
58286856,0,0,0,0,0
58486970,0,0,0,0,0
58689988,0,0,0,0,0
58893234,0,0,0,0,0
59097250,0,0,0,0,0
59296709,0,0,0,0,0
59499564,0,0,0,0,0
59703581,0,0,0,0,0
59906958,0,0,0,0,0
60109974,0,0,0,0,0
60312934,1,1,0,0,0
60512815,1,1,0,0,0
60716059,1,1,0,0,0
60920057,1,1,0,0,0
61123235,1,1,0,0,0
61326477,1,1,0,0,0
61526559,1,1,0,0,0
61729631,1,1,0,0,0
61932815,1,1,0,0,0
62136044,1,1,0,0,0
62336029,1,1,0,0,0
62539216,1,1,0,0,0
62742456,1,1,0,0,0
62946503,1,1,0,0,0
63149615,1,1,0,0,0
63352815,1,1,0,0,0
63556809,1,1,0,0,0
63760097,1,1,0,0,0
63963244,1,1,0,0,0
64166524,1,0,0,0,0
64366488,1,0,0,0,0
65786534,1,0,0,0,0
65989628,1,0,0,0,0
66189675,1,0,0,0,0
66392827,1,0,0,0,0
66596824,1,0,0,0,0
66800020,1,0,0,0,0
67003249,1,0,0,0,0
67206498,1,0,0,0,0
67408850,1,0,0,0,0
67609663,1,0,0,0,0
67812832,1,0,0,0,0
68012896,1,0,0,0,0
68216043,1,0,0,0,0
68419220,1,0,0,0,0
68622418,1,0,0,0,0
68826521,1,0,0,0,0
69029651,1,0,0,0,0
69232815,1,0,0,0,0
69432864,1,0,0,0,0
69636058,1,0,0,0,0
69839215,1,0,0,0,0
70039261,1,0,0,0,0
70242436,1,0,0,0,0
70445648,1,0,0,0,0
70645635,1,0,0,0,0
70848804,1,0,0,0,0
71052013,1,0,0,0,0
71255281,1,0,0,0,0
71459250,1,0,0,0,0
71662453,1,0,0,0,0
71862442,1,0,0,0,0
72065648,1,0,0,0,0
72268819,1,0,0,0,0
72468055,1,0,0,0,0
72672020,1,0,0,0,0
72875245,1,0,0,0,0
73078410,1,0,0,0,0
73282490,1,0,0,0,0
73485607,1,0,0,0,0
73688861,1,0,0,0,0
73892852,1,0,0,0,0
74092051,1,0,0,0,0
74295219,1,0,0,0,0
74498440,1,0,0,0,0
74698410,1,0,0,0,0
74901649,1,0,0,0,0
75104851,1,0,0,0,0
75308887,1,0,0,0,0
75512016,1,0,0,0,0
75711315,1,0,0,0,0
75915215,1,0,0,0,0
76118467,1,0,0,0,0
76321628,1,0,0,0,0
76521650,1,0,0,0,0
76724812,1,0,0,0,0
76928147,1,0,0,0,0
77131309,1,0,0,0,0
77335219,1,0,0,0,0
77538422,1,0,0,0,0
77741607,1,0,0,0,0
77941647,1,0,0,0,0
78144841,1,0,0,0,0
78348022,1,0,0,0,0
78548020,1,0,0,0,0
78747274,1,0,0,0,0
78950487,1,0,0,0,0
79150444,1,0,0,0,0
79353643,1,0,0,0,0
79556810,1,0,0,0,0
79760849,1,0,0,0,0
79964054,1,0,0,0,0
80167271,1,0,0,0,0
80370419,1,0,0,0,0
80570494,1,0,0,0,0
80769605,1,0,0,0,0
80969630,1,0,0,0,0
81172881,1,0,0,0,0
81372027,1,0,0,0,0
81575256,1,0,0,0,0
81775256,1,0,0,0,0
81978428,1,0,0,0,0
82181618,1,0,0,0,0
82385611,1,0,0,0,0
82588852,1,0,0,0,0
82792055,1,0,0,0,0
82995214,1,0,0,0,0
83801661,1,0,0,0,0
84004825,1,0,0,0,0
84208059,1,0,0,0,0
84412070,1,0,0,0,0
84615267,1,0,0,0,0
84818422,1,0,0,0,0
85022453,1,0,0,0,0
85225669,1,0,0,0,0
85428917,1,0,0,0,0
85631309,1,0,0,0,0
85832089,1,0,0,0,0
86035238,1,0,0,0,0
86238471,1,0,0,0,0
86442411,1,0,0,0,0
86645607,1,0,0,0,0
86848842,1,0,0,0,0
87052843,1,0,0,0,0
87256031,1,0,0,0,0
87455281,1,0,0,0,0
87658407,1,0,0,0,0
87858463,1,0,0,0,0
88061612,1,0,0,0,0
88264859,1,0,0,0,0
88468812,1,0,0,0,0
88672058,1,0,0,0,0
88875266,1,0,0,0,0
89077669,1,0,0,0,0
89278507,1,0,0,0,0
89481626,1,0,0,0,0
89684847,1,0,0,0,0
89884844,1,0,0,0,0
90088058,1,0,0,0,0
90291235,1,0,0,0,0
90495275,1,0,0,0,0
90698442,1,0,0,0,0
90899284,1,0,0,0,0
91101649,1,0,0,0,0
91304849,1,0,0,0,0
91504095,1,0,0,0,0
91704010,1,0,0,0,0
91907262,1,0,0,0,0
92110449,1,0,0,0,0
92309642,1,0,0,0,0
92513690,1,0,0,0,0
92716890,1,0,0,0,0
92920025,1,0,0,0,0
93124014,1,0,0,0,0
93327228,1,0,0,0,0
93530446,1,0,0,0,0
93733630,1,0,0,0,0
93933670,1,0,0,0,0
94136864,1,0,0,0,0
94336805,1,0,0,0,0
94540058,1,0,0,0,0
94743226,1,0,0,0,0
94945663,1,0,0,0,0
95146545,1,0,0,0,0
95349619,1,0,0,0,0
95552844,1,0,0,0,0
95756834,1,0,0,0,0
95960045,1,0,0,0,0
96163252,1,0,0,0,0
96366469,1,0,0,0,0
96566488,1,0,0,0,0
96769613,1,0,0,0,0
96972822,1,0,0,0,0
97783257,1,0,0,0,0
97986496,1,0,0,0,0
98189646,1,0,0,0,0
98389634,1,0,0,0,0
98592857,1,0,0,0,0
98796016,1,0,0,0,0
98999230,1,0,0,0,0
99203256,1,0,0,0,0
99406548,1,0,0,0,0
99609614,1,0,0,0,0
99813624,1,0,0,0,0
100016895,1,0,0,0,0
100216059,1,0,0,0,0
100419234,1,0,0,0,0
100619250,1,0,0,0,0
100822429,1,0,0,0,0
101025654,1,0,0,0,0
101229648,1,0,0,0,0
101432857,1,0,0,0,0
101636027,1,0,0,0,0
101840030,1,0,0,0,0
102043261,1,0,0,0,0
102246502,1,0,0,0,0
102448852,1,0,0,0,0
102649656,1,0,0,0,0
102852848,1,0,0,0,0
103056805,1,0,0,0,0
103260042,1,0,0,0,0
103459222,1,0,0,0,0
104272841,1,0,0,0,0
104476026,1,0,0,0,0
104676024,1,0,0,0,0
104879216,1,0,0,0,0
105082414,1,0,0,0,0
105286522,1,0,0,0,0
105489637,1,0,0,0,0
105692841,1,0,0,0,0
105892855,1,0,0,0,0
106096110,1,0,0,0,0
106295211,1,0,0,0,0
106498441,1,0,0,0,0
106698430,1,0,0,0,0
106901659,1,0,0,0,0
107104839,1,0,0,0,0
107308866,1,0,0,0,0
107512015,1,0,0,0,0
107715227,1,0,0,0,0
107918460,1,0,0,0,0
108122458,1,0,0,0,0
108322451,1,0,0,0,0
108525109,1,1,1,0,0
108725124,1,1,1,0,0
108928271,1,1,1,0,0
109131633,0,0,0,0,0
109335755,0,0,0,0,0
109534983,0,0,0,0,0
109738163,0,0,0,0,0
109941374,0,0,0,0,0
110145338,0,0,0,0,0
110348739,0,0,0,0,0
110551943,0,0,0,0,0
110751735,0,0,0,0,0
110954818,0,0,0,0,0
111153628,1,1,0,0,0
111357720,1,1,0,0,0
111560830,1,1,0,0,0
111764024,1,1,0,0,0
111966518,1,1,0,0,0
112171345,1,1,0,0,0
112374430,1,1,0,0,0
112574507,1,1,0,0,0
112777679,1,1,0,0,0
112980915,1,1,0,0,0
113184017,1,1,0,0,0
113384067,1,1,0,0,0
113587258,1,1,0,0,0
113790469,1,1,0,0,0
113993617,1,1,0,0,0
114197701,1,1,0,0,0
114400822,1,1,0,0,0
114600065,1,1,0,0,0
114804023,1,1,0,0,0
115007281,1,1,0,0,0
115210408,1,0,0,0,0
115410468,1,0,0,0,0
115613624,1,0,0,0,0
115816845,1,0,0,0,0
116020876,1,0,0,0,0
116224043,1,0,0,0,0
116427232,1,0,0,0,0
116630419,1,0,0,0,0
116834465,1,0,0,0,0
117033621,1,0,0,0,0
117236823,1,0,0,0,0
117436805,1,0,0,0,0
117640020,1,0,0,0,0
117843211,1,0,0,0,0
118046499,1,0,0,0,0
118656813,1,0,0,0,0
118860069,1,0,0,0,0
119060013,1,0,0,0,0
119263275,1,0,0,0,0
119466503,1,0,0,0,0
119666458,1,0,0,0,0
119869661,1,0,0,0,0
120072850,1,0,0,0,0
120276813,1,0,0,0,0
120480035,1,0,0,0,0
120683306,1,0,0,0,0
120886502,1,0,0,0,0
121090424,1,0,0,0,0
121293637,1,0,0,0,0
121492860,1,0,0,0,0
121696845,1,0,0,0,0
121900013,1,0,0,0,0
122103318,1,0,0,0,0
122305703,1,0,0,0,0
122510428,1,0,0,0,0
122713619,1,0,0,0,0
122916827,1,0,0,0,0
123116811,1,0,0,0,0
123320011,1,0,0,0,0
123523244,1,0,0,0,0
123726553,1,0,0,0,0
123930424,1,0,0,0,0
124133645,1,0,0,0,0
124336807,1,0,0,0,0
124536820,1,0,0,0,0
125545619,1,0,0,0,0
125748879,1,0,0,0,0
125948825,1,0,0,0,0
126152106,1,0,0,0,0
126355226,1,0,0,0,0
126559245,1,0,0,0,0
126762408,1,0,0,0,0
126965610,1,0,0,0,0
127169622,1,0,0,0,0
127572012,1,0,0,0,0
127775256,1,0,0,0,0
127975211,1,0,0,0,0
128178453,1,0,0,0,0
128381660,1,0,0,0,0
128584882,1,0,0,0,0
128788811,1,0,0,0,0
128992031,1,0,0,0,0
129195231,1,0,0,0,0
129395221,1,0,0,0,0
129598404,1,0,0,0,0
129801616,1,0,0,0,0
130004899,1,0,0,0,0
130204810,1,0,0,0,0
130408055,1,0,0,0,0
130611288,1,0,0,0,0
130815262,1,0,0,0,0
131018420,1,0,0,0,0
131218447,1,0,0,0,0
131421607,1,0,0,0,0
131624879,1,0,0,0,0
131824067,1,0,0,0,0
132024041,1,0,0,0,0
132227282,1,0,0,0,0
132430408,1,0,0,0,0
132629657,1,0,0,0,0
132833613,1,0,0,0,0
133036858,1,0,0,0,0
133240013,1,0,0,0,0
133444040,1,0,0,0,0
133647253,1,0,0,0,0
133850417,1,0,0,0,0
134053607,1,0,0,0,0
134253616,1,0,0,0,0
134456820,1,0,0,0,0
134656058,1,0,0,0,0
134860015,1,0,0,0,0
135063212,1,0,0,0,0
135266492,1,0,0,0,0
135469659,1,0,0,0,0
135673617,1,0,0,0,0
135876821,1,0,0,0,0
136080065,1,0,0,0,0
136280011,1,0,0,0,0
136483224,1,0,0,0,0
136686508,1,0,0,0,0
136886465,1,0,0,0,0
137089638,1,0,0,0,0
137292880,1,0,0,0,0
137496810,1,0,0,0,0
137700038,1,0,0,0,0
137903214,1,0,0,0,0
138102412,1,0,0,0,0
138306479,1,0,0,0,0
138509663,1,0,0,0,0
138708805,1,0,0,0,0
138911277,1,0,0,0,0
139112031,1,0,0,0,0
139315222,1,0,0,0,0
139518494,1,0,0,0,0
139721662,1,0,0,0,0
139925604,1,0,0,0,0
140128813,1,0,0,0,0
140331294,1,0,0,0,0
140532040,1,0,0,0,0
140735209,1,0,0,0,0
140938465,1,0,0,0,0
141138410,1,0,0,0,0
141341609,1,0,0,0,0
141544851,1,0,0,0,0
141748056,1,0,0,0,0
141952018,1,0,0,0,0
142155273,1,0,0,0,0
142358417,1,0,0,0,0
142561656,1,0,0,0,0
142765642,1,0,0,0,0
142968897,1,0,0,0,0
143170455,1,0,0,0,0
143372054,1,0,0,0,0
143575218,1,0,0,0,0
143778475,1,0,0,0,0
143982419,1,0,0,0,0
144185617,1,0,0,0,0
144388811,1,0,0,0,0
144592047,1,0,0,0,0
144792022,1,0,0,0,0
144995259,1,0,0,0,0
145198459,1,0,0,0,0
145398460,1,0,0,0,0
145601626,1,0,0,0,0
145804899,1,0,0,0,0
146008019,1,0,0,0,0
146212021,1,0,0,0,0
146415207,1,0,0,0,0
146618456,1,0,0,0,0
146818404,1,0,0,0,0
147021627,1,0,0,0,0
147224879,1,0,0,0,0
147424807,1,0,0,0,0
147628066,1,0,0,0,0
147831292,1,0,0,0,0
148034418,1,0,0,0,0
148238404,1,0,0,0,0
148437660,1,0,0,0,0
148640857,1,0,0,0,0
148844021,1,0,0,0,0
149048056,1,0,0,0,0
149251302,1,0,0,0,0
149454421,1,0,0,0,0
149654454,1,0,0,0,0
149857617,1,0,0,0,0
150060812,1,0,0,0,0
150264808,1,0,0,0,0
150468089,1,0,0,0,0
151078414,1,0,0,0,0
151281679,1,0,0,0,0
151480824,1,0,0,0,0
151680825,1,0,0,0,0
151884018,1,0,0,0,0
152087218,1,0,0,0,0
152290416,1,0,0,0,0
152494478,1,0,0,0,0
152697634,1,0,0,0,0
152896834,1,0,0,0,0
153100855,1,0,0,0,0
153304071,1,0,0,0,0
153507223,1,0,0,0,0
153710431,1,0,0,0,0
154316849,1,0,0,0,0
154520055,1,0,0,0,0
154724049,1,0,0,0,0
154927249,1,0,0,0,0
155130410,1,0,0,0,0
155333691,1,0,0,0,0
155533626,1,0,0,0,0
155736925,1,0,0,0,0
155940076,1,0,0,0,0
156140094,1,0,0,0,0
156343248,1,0,0,0,0
156546549,1,0,0,0,0
156750425,1,0,0,0,0
156953610,1,0,0,0,0
157156852,1,0,0,0,0
158365610,1,0,0,0,0
158568839,1,0,0,0,0
158771355,1,0,0,0,0
158972026,1,0,0,0,0
159175255,1,0,0,0,0
159378442,1,0,0,0,0
159581631,1,0,0,0,0
159785647,1,0,0,0,0
159988817,1,0,0,0,0
160188853,1,0,0,0,0
160388053,1,0,0,0,0
160591251,1,0,0,0,0
160794414,1,0,0,0,0
160994445,1,0,0,0,0
161197615,1,0,0,0,0
161400824,1,0,0,0,0
161604012,1,0,0,0,0
161808068,1,0,0,0,0
162011246,1,0,0,0,0
162214422,1,0,0,0,0
162414453,1,0,0,0,0
162613613,1,0,0,0,0
162816846,1,0,0,0,0
163020032,1,0,0,0,0
163220102,1,0,0,0,0
163423240,1,0,0,0,0
163626509,1,0,0,0,0
163830425,1,0,0,0,0
164033607,1,0,0,0,0
164236848,1,0,0,0,0
164440059,1,0,0,0,0
164640063,1,0,0,0,0
164843248,1,0,0,0,0
165046504,1,0,0,0,0
165249623,1,0,0,0,0
165449612,1,0,0,0,0
165652805,1,0,0,0,0
165856018,1,0,0,0,0
166060063,1,0,0,0,0
166263258,1,0,0,0,0
166466479,1,0,0,0,0
166666557,1,0,0,0,0
166869624,1,0,0,0,0
167072841,1,0,0,0,0
167276016,1,0,0,0,0
167476063,1,0,0,0,0
167679212,1,0,0,0,0
167882438,1,0,0,0,0
168085638,1,0,0,0,0
168289686,1,0,0,0,0
168492813,1,0,0,0,0
168696039,1,0,0,0,0
168900049,1,0,0,0,0
169103264,1,0,0,0,0
169306495,1,0,0,0,0
169505654,1,0,0,0,0
169705617,1,0,0,0,0
169908894,1,0,0,0,0
170112060,1,0,0,0,0
170316061,1,0,0,0,0
170519215,1,0,0,0,0
170722435,1,0,0,0,0
170925660,1,0,0,0,0
171129616,1,0,0,0,0
171332864,1,0,0,0,0
171532106,1,0,0,0,0
171736075,1,0,0,0,0
171939221,1,0,0,0,0
172142410,1,0,0,0,0
172345701,1,0,0,0,0
172549631,1,0,0,0,0
172752831,1,0,0,0,0
172956024,1,0,0,0,0
173156013,1,0,0,0,0
173359254,1,0,0,0,0
173562426,1,0,0,0,0
173761665,1,0,0,0,0
173965604,1,0,0,0,0
174168859,1,0,0,0,0
174372064,1,0,0,0,0
174574460,1,0,0,0,0
174775260,1,0,0,0,0
174978435,1,0,0,0,0
175181639,1,0,0,0,0
175385620,1,0,0,0,0
175588908,1,0,0,0,0
175788030,1,0,0,0,0
175992082,1,0,0,0,0
176195250,1,0,0,0,0
176398458,1,0,0,0,0
176601655,1,0,0,0,0
176805604,1,0,0,0,0
177008894,1,0,0,0,0
177212035,1,0,0,0,0
177415262,1,0,0,0,0
177615250,1,0,0,0,0
177818436,1,0,0,0,0
178017618,1,0,0,0,0
178220899,1,0,0,0,0
178420810,1,0,0,0,0
178624055,1,0,0,0,0
178826534,1,0,0,0,0
179027253,1,0,0,0,0
179230442,1,0,0,0,0
179433655,1,0,0,0,0
179636057,1,0,0,0,0
179840809,1,0,0,0,0
180044074,1,0,0,0,0
180246486,1,0,0,0,0
180447250,1,0,0,0,0
180650467,1,0,0,0,0
180853615,1,0,0,0,0
181056829,1,0,0,0,0
182676837,1,0,0,0,0
182880035,1,0,0,0,0
183083263,1,0,0,0,0
183286489,1,0,0,0,0
183490488,1,0,0,0,0
183689607,1,0,0,0,0
183892864,1,0,0,0,0
184096829,1,0,0,0,0
184300086,1,0,0,0,0
184503240,1,0,0,0,0
184706524,1,0,0,0,0
184906468,1,0,0,0,0
185109656,1,0,0,0,0
185312856,1,0,0,0,0
185516850,1,0,0,0,0
185720012,1,0,0,0,0
185923255,1,0,0,0,0
186126521,1,0,0,0,0
186529629,1,0,0,0,0
186732931,1,0,0,0,0
186932813,1,0,0,0,0
187136084,1,0,0,0,0
187339258,1,0,0,0,0
187541657,1,0,0,0,0
187746465,1,0,0,0,0
187949616,1,0,0,0,0
188152857,1,0,0,0,0
188352818,1,0,0,0,0
188556054,1,0,0,0,0
188759309,1,0,0,0,0
188959215,1,0,0,0,0
189162504,1,0,0,0,0
189365624,1,0,0,0,0
189568851,1,0,0,0,0
189770462,1,0,0,0,0
189972075,1,0,0,0,0
190175213,1,0,0,0,0
190378452,1,0,0,0,0
190578430,1,0,0,0,0
190781653,1,0,0,0,0
190984805,1,0,0,0,0
191184879,1,0,0,0,0
191388020,1,0,0,0,0
191591293,1,0,0,0,0
191794457,1,0,0,0,0
191998413,1,0,0,0,0
192201604,1,0,0,0,0
192404856,1,0,0,0,0
192608850,1,0,0,0,0
192812012,1,0,0,0,0
193015223,1,0,0,0,0
193218413,1,0,0,0,0
193418438,1,0,0,0,0
193621632,1,0,0,0,0
193824804,1,0,0,0,0
194028830,1,0,0,0,0
194232044,1,0,0,0,0
194435222,1,0,0,0,0
194638418,1,0,0,0,0
194838405,1,0,0,0,0
195041623,1,0,0,0,0
195244893,1,0,0,0,0
195444834,1,0,0,0,0
195648023,1,0,0,0,0
195851283,1,0,0,0,0
196054436,1,0,0,0,0
196257645,1,0,0,0,0
196461627,1,0,0,0,0
196664889,1,0,0,0,0
196868058,1,0,0,0,0
197068055,1,0,0,0,0
197271308,1,0,0,0,0
197470407,1,0,0,0,0
197673626,1,0,0,0,0
197873624,1,0,0,0,0
198076809,1,0,0,0,0
198280057,1,0,0,0,0
198482479,1,0,0,0,0
198683248,1,0,0,0,0
198886537,1,0,0,0,0
199090450,1,0,0,0,0
199293619,1,0,0,0,0
199496815,1,0,0,0,0
199700040,1,0,0,0,0
199900030,1,0,0,0,0
200099273,1,0,0,0,0
200302423,1,0,0,0,0
200501694,1,0,0,0,0
200704852,1,0,0,0,0
200904850,1,0,0,0,0
201108045,1,0,0,0,0
201311221,1,0,0,0,0
201515207,1,0,0,0,0
201718478,1,0,0,0,0
201921644,1,0,0,0,0
202121644,1,0,0,0,0
202324841,1,0,0,0,0
202528085,1,0,0,0,0
202731261,1,0,0,0,0
202931287,1,0,0,0,0
203134415,1,0,0,0,0
203337653,1,0,0,0,0
203948030,1,0,0,0,0
204151281,1,0,0,0,0
204355227,1,0,0,0,0
204558464,1,0,0,0,0
204757627,1,0,0,0,0
204960873,1,0,0,0,0
205160856,1,0,0,0,0
205364052,1,0,0,0,0
205567235,1,0,0,0,0
205770484,1,0,0,0,0
205974426,1,0,0,0,0
206177604,1,0,0,0,0
206377609,1,0,0,0,0
206580810,1,0,0,0,0
206784009,1,0,0,0,0
206986505,1,0,0,0,0
207187216,1,0,0,0,0
207390464,1,0,0,0,0
207593652,1,0,0,0,0
207796871,1,0,0,0,0
208000820,1,0,0,0,0
208204023,1,0,0,0,0
208407213,1,0,0,0,0
208610457,1,0,0,0,0
208814476,1,0,0,0,0
209017614,1,0,0,0,0
209216852,1,0,0,0,0
210433645,1,0,0,0,0
210632861,1,0,0,0,0
210836810,1,0,0,0,0
211040039,1,0,0,0,0
211243253,1,0,0,0,0
211446476,1,0,0,0,0
211646487,1,0,0,0,0
211849611,1,0,0,0,0
212052826,1,0,0,0,0
212460064,1,0,0,0,0
212663224,1,0,0,0,0
212866482,1,0,0,0,0
213066487,1,0,0,0,0
213269653,1,0,0,0,0
213468896,1,0,0,0,0
213672083,1,0,0,0,0
213872068,1,0,0,0,0
214075255,1,0,0,0,0
214278429,1,0,0,0,0
214481617,1,0,0,0,0
214685614,1,0,0,0,0
214888849,1,0,0,0,0
215092041,1,0,0,0,0
215292057,1,0,0,0,0
215495259,1,0,0,0,0
215694422,1,0,0,0,0
215897672,1,0,0,0,0
216097615,1,0,0,0,0
216300912,1,0,0,0,0
216500013,1,0,0,0,0
216703273,1,0,0,0,0
216903215,1,0,0,0,0
217106467,1,0,0,0,0
217309631,1,0,0,0,0
217513684,1,0,0,0,0
217716854,1,0,0,0,0
217920034,1,0,0,0,0
218119244,1,0,0,0,0
218323262,1,0,0,0,0
218526459,1,0,0,0,0
218726520,1,0,0,0,0
218932889,1,0,0,0,0
219132821,1,0,0,0,0
219336019,1,0,0,0,0
219539262,1,0,0,0,0
219743210,1,0,0,0,0
219946512,1,0,0,0,0
220149604,1,0,0,0,0
220352094,1,0,0,0,0
220552807,1,0,0,0,0
220756107,1,0,0,0,0
220959259,1,0,0,0,0
221159254,1,0,0,0,0
